ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
8931,15,2025-07-20,16:00,Vitoria,Bragantino,4-2-3-1,4-2-3-1,J. Ventura,V. Mancini,Vitoria,"Barradão, Salvador",1,0,BA,SP
8932,15,2025-07-20,16:01,Cruzeiro,Juventude,4-2-3-1,4-2-3-1,T. Tite,M. Barbieri,Cruzeiro,"Mineirão, Belo Horizonte",4,0,MG,RS
8933,15,2025-07-20,17:30,Sport,Botafogo-RJ,4-1-4-1,4-2-3-1,Daniel Pollo Barioni,Davide Ancelotti,Botafogo-RJ,"Adelmar da Costa Carvalho, Recife",0,1,PE,RJ
8934,15,2025-07-20,17:31,Palmeiras,Atletico-MG,4-3-3,4-3-3,A. Ferreira,J. Sampaoli,Palmeiras,"Allianz Parque, São Paulo",3,2,SP,MG
8935,15,2025-07-20,19:30,Flamengo,Fluminense,4-2-3-1,3-4-1-2,F. Luís,L. Luis Zubeldia,Flamengo,"Maracanã, Rio de Janeiro",1,0,RJ,RJ
8936,16,2025-07-23,19:00,Fluminense,Palmeiras,4-3-3,4-2-3-1,L. Luis Zubeldia,A. Ferreira,Palmeiras,"Maracanã, Rio de Janeiro",1,2,RJ,SP
8937,16,2025-07-23,19:01,Ceara,Mirassol,4-2-3-1,4-3-3,M. Mozart,R. Guanaes,Mirassol,"Arena Castelão, Fortaleza",0,2,CE,SP
8938,16,2025-07-23,19:31,Corinthians,Cruzeiro,4-1-2-1-2,4-2-3-1,D. Junior,T. Tite,-,"Neo Química Arena, São Paulo",0,0,SP,MG
8939,16,2025-07-23,21:30,Vitoria,Sport,4-2-3-1,4-2-3-1,J. Ventura,C. de Lucena,-,"Barradão, Salvador",2,2,BA,PE
8940,16,2025-07-23,21:32,Santos,Internacional,4-4-2,4-2-3-1,J. Vojvoda,R. Díaz,Internacional,"Estádio Urbano Caldeira, Santos",1,2,SP,RS
8941,16,2025-07-23,21:32,Bragantino,Flamengo,4-3-3,4-3-3,V. Mancini,F. Luís,Flamengo,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",1,2,SP,RJ
8942,16,2025-07-24,19:01,Juventude,Sao Paulo,4-3-3,3-5-2,M. Barbieri,H. Crespo,Sao Paulo,"Alfredo Jaconi, Caxias do Sul",0,1,RS,SP
8946,17,2025-07-26,18:30,Sport,Santos,4-2-3-1,4-4-2,C. de Lucena,J. Vojvoda,-,"Adelmar da Costa Carvalho, Recife",2,2,PE,SP
8947,17,2025-07-26,18:30,Botafogo-RJ,Corinthians,4-2-3-1,4-3-1-2,Davide Ancelotti,Dorival Silvestre Junior,-,"Estádio Nilton Santos, Rio de Janeiro",1,1,RJ,SP
8949,17,2025-07-26,18:30,Mirassol,Vitoria,4-2-3-1,4-2-3-1,R. Guanaes,J. Ventura,-,"Campos Maia, Mirassol",1,1,SP,BA
8948,17,2025-07-26,18:32,Fortaleza,Bragantino,4-3-3,4-2-3-1,T. Carpini,V. Mancini,Fortaleza,"Arena Castelão, Fortaleza",3,1,CE,SP
8950,17,2025-07-26,21:00,Palmeiras,Gremio,4-2-3-1,4-2-3-1,A. Ferreira,L. Castro,Palmeiras,"Allianz Parque, São Paulo",1,0,SP,RS
8951,17,2025-07-27,16:01,Cruzeiro,Ceara,4-2-3-1,4-2-3-1,T. Tite,M. Mozart,Ceara,"Mineirão, Belo Horizonte",1,2,MG,CE
8952,17,2025-07-27,16:02,Sao Paulo,Fluminense,3-5-2,3-5-2,H. Crespo,L. Luis Zubeldia,Sao Paulo,"MorumBIS, São Paulo",3,1,SP,RJ
8954,17,2025-07-27,18:30,Internacional,Vasco,4-2-3-1,4-2-3-1,R. Díaz,F. Diniz,-,"Estádio Beira-Rio, Porto Alegre",1,1,RS,RJ
8953,17,2025-07-27,18:32,Bahia,Juventude,4-2-3-1,4-3-3,R. Ceni,M. Barbieri,Bahia,"Arena Fonte Nova, Salvador",3,0,BA,RS
8955,17,2025-07-27,20:30,Flamengo,Atletico-MG,4-2-3-1,3-4-2-1,F. Luís,J. Sampaoli,Flamengo,"Maracanã, Rio de Janeiro",1,0,RJ,MG
8922,14,2025-07-29,20:30,Gremio,Fortaleza,4-2-3-1,4-3-3,L. Castro,T. Carpini,Gremio,"Arena do Grêmio, Porto Alegre",2,1,RS,CE
8956,18,2025-08-02,16:01,Sport,Bahia,4-2-3-1,4-2-3-1,C. de Lucena,R. Ceni,-,"Adelmar da Costa Carvalho, Recife",0,0,PE,BA
8957,18,2025-08-02,18:30,Mirassol,Vasco,4-3-3,4-2-3-1,R. Guanaes,F. Diniz,Mirassol,"Campos Maia, Mirassol",3,2,SP,RJ
8958,18,2025-08-02,21:00,Fluminense,Gremio,4-2-3-1,4-2-3-1,L. Luis Zubeldia,L. Castro,Fluminense,"Maracanã, Rio de Janeiro",1,0,RJ,RS
8959,18,2025-08-03,15:59,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,D. Junior,T. Carpini,-,"Neo Química Arena, São Paulo",1,1,SP,CE
8960,18,2025-08-03,16:02,Botafogo-RJ,Cruzeiro,4-2-3-1,4-2-3-1,Davide Ancelotti,Jose Leonardo Nunes Alves Sousa Jardim,Cruzeiro,"Estádio Nilton Santos, Rio de Janeiro",0,2,RJ,MG
8961,18,2025-08-03,18:31,Ceara,Flamengo,4-2-3-1,4-2-3-1,M. Mozart,F. Luís,-,"Arena Castelão, Fortaleza",1,1,CE,RJ
8962,18,2025-08-03,18:31,Atletico-MG,Bragantino,4-3-3,4-2-3-1,J. Sampaoli,V. Mancini,Atletico-MG,"Arena MRV, Belo Horizonte",2,1,MG,SP
8963,18,2025-08-03,19:30,Vitoria,Palmeiras,4-3-3,4-2-3-1,J. Ventura,A. Ferreira,-,"Barradão, Salvador",2,2,BA,SP
8964,18,2025-08-03,20:29,Internacional,Sao Paulo,3-4-1-2,3-5-2,R. Díaz,H. Crespo,Sao Paulo,"Estádio Beira-Rio, Porto Alegre",1,2,RS,SP
8965,18,2025-08-04,20:04,Santos,Juventude,4-2-3-1,4-3-3,J. Vojvoda,M. Barbieri,Santos,"Estádio Urbano Caldeira, Santos",3,1,SP,RS
8966,19,2025-08-09,18:30,Bragantino,Internacional,4-2-3-1,4-3-3,V. Mancini,R. Díaz,Internacional,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",1,3,SP,RS
8968,19,2025-08-09,18:30,Flamengo,Mirassol,4-2-3-1,4-2-3-1,F. Luís,R. Guanaes,Flamengo,"Maracanã, Rio de Janeiro",2,1,RJ,SP
8967,19,2025-08-09,18:31,Sao Paulo,Vitoria,3-5-2,4-2-3-1,H. Crespo,J. Ventura,Sao Paulo,"MorumBIS, São Paulo",2,0,SP,BA
8969,19,2025-08-09,20:30,Fortaleza,Botafogo-RJ,4-2-3-1,4-2-3-1,Renato Manuel Alves Paiva,Davide Ancelotti,Botafogo-RJ,"Arena Castelão, Fortaleza",0,5,CE,RJ
8970,19,2025-08-09,21:01,Bahia,Fluminense,4-3-3,4-2-3-1,R. Ceni,L. Luis Zubeldia,-,"Arena Fonte Nova, Salvador",3,3,BA,RJ
8971,19,2025-08-10,16:00,Palmeiras,Ceara,4-2-3-1,4-2-3-1,A. Ferreira,M. Mozart,Palmeiras,"Allianz Parque, São Paulo",2,1,SP,CE
8972,19,2025-08-10,16:00,Vasco,Atletico-MG,4-2-3-1,4-2-3-1,F. Diniz,J. Sampaoli,-,"Estádio São Januário, Rio de Janeiro",1,1,RJ,MG
8973,19,2025-08-10,18:34,Cruzeiro,Santos,4-2-3-1,4-2-3-1,T. Tite,J. Vojvoda,Santos,"Mineirão, Belo Horizonte",1,2,MG,SP
8974,19,2025-08-10,20:36,Gremio,Sport,4-2-3-1,4-3-3,L. Castro,C. de Lucena,Sport,"Arena do Grêmio, Porto Alegre",0,1,RS,PE
8975,19,2025-08-11,20:01,Juventude,Corinthians,4-2-3-1,4-3-1-2,M. Barbieri,D. Junior,Juventude,"Alfredo Jaconi, Caxias do Sul",2,1,RS,SP
8976,20,2025-08-16,16:00,Fluminense,Fortaleza,4-2-3-1,4-2-3-1,L. Luis Zubeldia,T. Carpini,Fluminense,"Maracanã, Rio de Janeiro",2,1,RJ,CE
8977,20,2025-08-16,16:01,Ceara,Bragantino,4-3-3,4-2-3-1,M. Mozart,V. Mancini,Ceara,"Arena Castelão, Fortaleza",1,0,CE,SP
8979,20,2025-08-16,18:30,Sport,Sao Paulo,4-2-3-1,4-2-3-1,C. de Lucena,H. Crespo,-,"Adelmar da Costa Carvalho, Recife",2,2,PE,SP
8978,20,2025-08-16,18:31,Vitoria,Juventude,4-2-3-1,4-2-3-1,J. Ventura,M. Barbieri,-,"Barradão, Salvador",2,2,BA,RS
8980,20,2025-08-16,21:01,Corinthians,Bahia,4-3-1-2,4-3-3,D. Junior,R. Ceni,Bahia,"Neo Química Arena, São Paulo",1,2,SP,BA
8981,20,2025-08-17,16:01,Atletico-MG,Gremio,4-2-3-1,4-3-3,J. Sampaoli,L. Castro,Gremio,"Arena MRV, Belo Horizonte",1,3,MG,RS
8982,20,2025-08-17,16:05,Santos,Vasco,4-2-3-1,4-2-3-1,J. Vojvoda,F. Diniz,Vasco,"Estádio Urbano Caldeira, Santos",0,6,SP,RJ
8983,20,2025-08-17,18:29,Internacional,Flamengo,4-2-3-1,4-2-3-1,R. Díaz,F. Luís,Flamengo,"Estádio Beira-Rio, Porto Alegre",1,3,RS,RJ
8984,20,2025-08-17,20:31,Botafogo-RJ,Palmeiras,4-2-3-1,4-2-3-1,Davide Ancelotti,Abel Fernando Moreira Ferreira,Palmeiras,"Estádio Nilton Santos, Rio de Janeiro",0,1,RJ,SP
8985,20,2025-08-18,20:02,Mirassol,Cruzeiro,4-2-3-1,4-2-3-1,R. Guanaes,T. Tite,-,"Campos Maia, Mirassol",1,1,SP,MG
8923,14,2025-08-20,19:01,Juventude,Vasco,4-2-3-1,4-2-3-1,M. Barbieri,F. Diniz,Juventude,"Alfredo Jaconi, Caxias do Sul",2,0,RS,RJ
8986,21,2025-08-23,16:00,Bragantino,Fluminense,4-2-3-1,4-2-3-1,V. Mancini,L. Luis Zubeldia,Bragantino,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",4,2,SP,RJ
8987,21,2025-08-23,18:31,Cruzeiro,Internacional,4-2-3-1,4-2-3-1,T. Tite,R. Díaz,Cruzeiro,"Mineirão, Belo Horizonte",2,1,MG,RS
8988,21,2025-08-23,20:59,Gremio,Ceara,4-3-3,4-2-3-1,L. Castro,M. Mozart,-,"Arena do Grêmio, Porto Alegre",0,0,RS,CE
8989,21,2025-08-24,16:00,Bahia,Santos,4-2-3-1,4-3-3,R. Ceni,J. Vojvoda,Bahia,"Arena Fonte Nova, Salvador",2,0,BA,SP
8990,21,2025-08-24,16:00,Vasco,Corinthians,4-2-3-1,4-1-3-2,F. Diniz,D. Junior,Corinthians,"Estádio São Januário, Rio de Janeiro",2,3,RJ,SP
8991,21,2025-08-24,18:31,Juventude,Botafogo-RJ,4-4-2,4-2-3-1,Thiago Carpini Barbosa,Davide Ancelotti,Botafogo-RJ,"Alfredo Jaconi, Caxias do Sul",1,3,RS,RJ
8992,21,2025-08-24,18:31,Fortaleza,Mirassol,4-4-2,4-3-3,T. Carpini,R. Guanaes,Mirassol,"Arena Castelão, Fortaleza",0,1,CE,SP
8993,21,2025-08-24,20:31,Sao Paulo,Atletico-MG,3-5-2,4-3-2-1,H. Crespo,J. Sampaoli,Sao Paulo,"MorumBIS, São Paulo",2,0,SP,MG
8994,21,2025-08-25,19:00,Palmeiras,Sport,4-2-3-1,4-2-3-1,A. Ferreira,C. de Lucena,Palmeiras,"Allianz Parque, São Paulo",3,0,SP,PE
8995,21,2025-08-25,21:00,Flamengo,Vitoria,4-2-3-1,4-2-3-1,F. Luís,J. Ventura,Flamengo,"Maracanã, Rio de Janeiro",8,0,RJ,BA
8996,22,2025-08-30,16:00,Ceara,Juventude,4-2-3-1,4-2-3-1,M. Mozart,M. Barbieri,Juventude,"Arena Castelão, Fortaleza",0,1,CE,RS
8997,22,2025-08-30,18:30,Botafogo-RJ,Bragantino,4-2-3-1,4-2-3-1,Davide Ancelotti,Fernando Seabra,Botafogo-RJ,"Estádio Nilton Santos, Rio de Janeiro",4,1,RJ,SP
8998,22,2025-08-30,21:02,Cruzeiro,Sao Paulo,4-2-2-2,3-5-2,T. Tite,H. Crespo,Cruzeiro,"Mineirão, Belo Horizonte",1,0,MG,SP
9000,22,2025-08-31,16:00,Flamengo,Gremio,4-2-3-1,4-2-3-1,F. Luís,L. Castro,-,"Maracanã, Rio de Janeiro",1,1,RJ,RS
8999,22,2025-08-31,16:01,Santos,Fluminense,4-2-3-1,4-2-3-1,J. Vojvoda,L. Luis Zubeldia,-,"Estádio Urbano Caldeira, Santos",0,0,SP,RJ
9001,22,2025-08-31,18:30,Corinthians,Palmeiras,3-4-1-2,4-4-2,D. Junior,A. Ferreira,-,"Neo Química Arena, São Paulo",1,1,SP,SP
9002,22,2025-08-31,18:30,Mirassol,Bahia,4-3-3,4-2-3-1,R. Guanaes,R. Ceni,Mirassol,"Campos Maia, Mirassol",5,1,SP,BA
9003,22,2025-08-31,18:30,Vitoria,Atletico-MG,4-3-3,4-4-2,J. Ventura,J. Sampaoli,Vitoria,"Barradão, Salvador",1,0,BA,MG
9004,22,2025-08-31,20:29,Sport,Vasco,4-2-3-1,4-2-3-1,C. de Lucena,F. Diniz,Vasco,"Adelmar da Costa Carvalho, Recife",2,3,PE,RJ
9005,22,2025-08-31,20:31,Internacional,Fortaleza,4-4-1-1,4-2-3-1,R. Díaz,T. Carpini,Internacional,"Estádio Beira-Rio, Porto Alegre",2,1,RS,CE
9007,23,2025-09-13,16:00,Gremio,Mirassol,4-3-1-2,4-3-3,L. Castro,R. Guanaes,Mirassol,"Arena do Grêmio, Porto Alegre",0,1,RS,SP
9006,23,2025-09-13,16:01,Fortaleza,Vitoria,4-4-2,4-2-3-1,T. Carpini,J. Ventura,Fortaleza,"Arena Castelão, Fortaleza",2,0,CE,BA
9008,23,2025-09-13,18:31,Palmeiras,Internacional,4-2-3-1,4-2-3-1,A. Ferreira,R. Díaz,Palmeiras,"Allianz Parque, São Paulo",4,1,SP,RS
9009,23,2025-09-13,21:00,Fluminense,Corinthians,4-2-3-1,3-4-2-1,L. Luis Zubeldia,D. Junior,Corinthians,"Maracanã, Rio de Janeiro",0,1,RJ,SP
9010,23,2025-09-14,11:00,Bragantino,Sport,4-3-3,4-1-2-1-2,V. Mancini,C. de Lucena,-,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",1,1,SP,PE
9011,23,2025-09-14,16:01,Atletico-MG,Santos,4-3-3,4-2-3-1,J. Sampaoli,J. Vojvoda,-,"Arena MRV, Belo Horizonte",1,1,MG,SP
9012,23,2025-09-14,16:02,Juventude,Flamengo,4-4-1-1,4-2-3-1,M. Barbieri,F. Luís,Flamengo,"Alfredo Jaconi, Caxias do Sul",0,2,RS,RJ
9013,23,2025-09-14,17:31,Sao Paulo,Botafogo-RJ,3-4-1-2,4-2-3-1,Hernan Jorge Crespo,Davide Ancelotti,Sao Paulo,"MorumBIS, São Paulo",1,0,SP,RJ
9014,23,2025-09-14,20:29,Vasco,Ceara,4-2-3-1,4-2-3-1,F. Diniz,M. Mozart,-,"Estádio São Januário, Rio de Janeiro",2,2,RJ,CE
9015,23,2025-09-15,20:03,Bahia,Cruzeiro,4-2-3-1,4-2-3-1,R. Ceni,T. Tite,Cruzeiro,"Arena Fonte Nova, Salvador",1,2,BA,MG
8902,12,2025-09-17,19:30,Botafogo-RJ,Mirassol,4-2-3-1,4-3-3,Davide Ancelotti,Rafael Silva Guanaes,-,"Estádio Nilton Santos, Rio de Janeiro",3,3,RJ,SP
9016,24,2025-09-20,16:00,Vitoria,Fluminense,4-2-3-1,4-2-3-1,J. Ventura,L. Luis Zubeldia,Fluminense,"Barradão, Salvador",0,1,BA,RJ
9017,24,2025-09-20,18:30,Ceara,Bahia,4-2-3-1,4-2-3-1,M. Mozart,R. Ceni,-,"Arena Castelão, Fortaleza",1,1,CE,BA
9018,24,2025-09-20,18:31,Botafogo-RJ,Atletico-MG,4-2-3-1,5-4-1,Davide Ancelotti,Jorge Luis Sampaoli Moya,Botafogo-RJ,"Estádio Nilton Santos, Rio de Janeiro",1,0,RJ,MG
9019,24,2025-09-20,21:00,Palmeiras,Fortaleza,4-2-3-1,4-2-3-1,A. Ferreira,T. Carpini,Palmeiras,"Allianz Parque, São Paulo",4,1,SP,CE
9020,24,2025-09-21,16:00,Mirassol,Juventude,4-3-3,4-4-2,R. Guanaes,M. Barbieri,Mirassol,"Campos Maia, Mirassol",2,0,SP,RS
9022,24,2025-09-21,17:30,Sport,Corinthians,4-3-3,3-5-2,C. de Lucena,D. Junior,Sport,"Adelmar da Costa Carvalho, Recife",1,0,PE,SP
9023,24,2025-09-21,17:30,Flamengo,Vasco,4-2-3-1,4-2-3-1,F. Luís,F. Diniz,-,"Maracanã, Rio de Janeiro",1,1,RJ,RJ
9021,24,2025-09-21,17:33,Internacional,Gremio,4-2-3-1,4-3-1-2,R. Díaz,L. Castro,Gremio,"Estádio Beira-Rio, Porto Alegre",2,3,RS,RS
9025,24,2025-09-21,20:31,Santos,Sao Paulo,4-2-3-1,3-4-1-2,J. Vojvoda,H. Crespo,Santos,"Estádio Urbano Caldeira, Santos",1,0,SP,SP
9024,24,2025-09-21,20:32,Cruzeiro,Bragantino,4-2-3-1,4-4-1-1,T. Tite,V. Mancini,Cruzeiro,"Mineirão, Belo Horizonte",2,1,MG,SP
8944,16,2025-09-24,19:30,Gremio,Botafogo-RJ,4-2-3-1,4-2-3-1,James Francisco Freitas Iahnke,Davide Ancelotti,-,"Arena do Grêmio, Porto Alegre",1,1,RS,RJ
8943,16,2025-09-24,19:31,Vasco,Bahia,4-2-3-1,4-1-4-1,F. Diniz,R. Ceni,Vasco,"Estádio São Januário, Rio de Janeiro",3,1,RJ,BA
9026,25,2025-09-27,16:01,Fortaleza,Sport,4-2-3-1,4-2-3-1,T. Carpini,C. de Lucena,Fortaleza,"Arena Castelão, Fortaleza",1,0,CE,PE
9027,25,2025-09-27,18:30,Vasco,Cruzeiro,4-2-3-1,4-5-1,F. Diniz,T. Tite,Vasco,"Estádio São Januário, Rio de Janeiro",2,0,RJ,MG
9028,25,2025-09-27,18:30,Juventude,Internacional,4-4-2,4-2-3-1,M. Barbieri,R. Díaz,-,"Alfredo Jaconi, Caxias do Sul",1,1,RS,RS
9029,25,2025-09-27,21:00,Atletico-MG,Mirassol,3-4-1-2,4-3-3,J. Sampaoli,R. Guanaes,Atletico-MG,"Arena MRV, Belo Horizonte",1,0,MG,SP
9030,25,2025-09-28,11:00,Gremio,Vitoria,4-2-3-1,3-4-2-1,L. Castro,J. Ventura,Gremio,"Arena do Grêmio, Porto Alegre",3,1,RS,BA
9032,25,2025-09-28,16:00,Fluminense,Botafogo-RJ,4-2-3-1,4-2-3-1,Luis Francisco ZubeldÃ­a,Davide Ancelotti,Fluminense,"Maracanã, Rio de Janeiro",2,0,RJ,RJ
9031,25,2025-09-28,16:03,Bahia,Palmeiras,4-3-2-1,4-4-2,R. Ceni,A. Ferreira,Bahia,"Arena Fonte Nova, Salvador",1,0,BA,SP
9033,25,2025-09-28,18:30,Bragantino,Santos,4-2-3-1,4-2-3-1,V. Mancini,J. Vojvoda,-,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",2,2,SP,SP
9034,25,2025-09-28,20:31,Corinthians,Flamengo,3-5-2,4-3-3,D. Junior,F. Luís,Flamengo,"Neo Química Arena, São Paulo",1,2,SP,RJ
9035,25,2025-09-29,20:01,Sao Paulo,Ceara,3-4-1-2,4-2-3-1,H. Crespo,M. Mozart,Ceara,"MorumBIS, São Paulo",0,1,SP,CE
9036,26,2025-09-30,21:30,Atletico-MG,Juventude,3-4-1-2,4-4-2,J. Sampaoli,M. Barbieri,-,"Arena MRV, Belo Horizonte",0,0,MG,RS
9037,26,2025-10-01,19:00,Palmeiras,Vasco,4-2-3-1,4-2-3-1,A. Ferreira,F. Diniz,Palmeiras,"Allianz Parque, São Paulo",3,0,SP,RJ
9038,26,2025-10-01,19:00,Mirassol,Bragantino,4-2-3-1,4-2-3-1,R. Guanaes,V. Mancini,-,"Campos Maia, Mirassol",1,1,SP,SP
9039,26,2025-10-01,19:00,Sport,Fluminense,4-4-2,4-4-2,C. de Lucena,L. Luis Zubeldia,-,"Adelmar da Costa Carvalho, Recife",2,2,PE,RJ
9040,26,2025-10-01,19:30,Internacional,Corinthians,4-2-3-1,3-5-2,R. Díaz,D. Junior,-,"Estádio Beira-Rio, Porto Alegre",1,1,RS,SP
9042,26,2025-10-01,21:30,Botafogo-RJ,Bahia,4-2-3-1,4-3-2-1,Davide Ancelotti,Rogerio Ceni,Botafogo-RJ,"Estádio Nilton Santos, Rio de Janeiro",2,1,RJ,BA
9041,26,2025-10-01,21:31,Santos,Gremio,4-2-3-1,4-2-3-1,J. Vojvoda,L. Castro,-,"Estádio Urbano Caldeira, Santos",1,1,SP,RS
9043,26,2025-10-02,19:00,Vitoria,Ceara,3-4-2-1,4-2-3-1,J. Ventura,M. Mozart,Vitoria,"Barradão, Salvador",1,0,BA,CE
9044,26,2025-10-02,19:31,Fortaleza,Sao Paulo,4-2-3-1,4-2-3-1,T. Carpini,H. Crespo,Sao Paulo,"Arena Castelão, Fortaleza",0,2,CE,SP
9045,26,2025-10-02,20:30,Flamengo,Cruzeiro,4-3-3,4-2-3-1,F. Luís,T. Tite,-,"Maracanã, Rio de Janeiro",0,0,RJ,MG
9046,27,2025-10-04,18:30,Internacional,Botafogo-RJ,3-4-1-2,4-2-3-1,Ramon Angel Diaz,Davide Ancelotti,Internacional,"Estádio Beira-Rio, Porto Alegre",2,0,RS,RJ
9047,27,2025-10-04,18:30,Fluminense,Atletico-MG,4-2-3-1,3-4-2-1,L. Luis Zubeldia,J. Sampaoli,Fluminense,"Maracanã, Rio de Janeiro",3,0,RJ,MG
9048,27,2025-10-04,18:30,Bragantino,Gremio,4-2-3-1,4-2-3-1,V. Mancini,L. Castro,Bragantino,"Estádio Municipal Cicero De Souza Marques, Bragança Paulista",1,0,SP,RS
9049,27,2025-10-04,21:00,Corinthians,Mirassol,4-3-1-2,4-3-3,D. Junior,R. Guanaes,Corinthians,"Neo Química Arena, São Paulo",3,0,SP,SP
9050,27,2025-10-05,16:00,Vasco,Vitoria,4-3-3,4-2-3-1,F. Diniz,J. Ventura,Vasco,"Estádio São Januário, Rio de Janeiro",4,3,RJ,BA
9051,27,2025-10-05,16:01,Sao Paulo,Palmeiras,3-5-2,4-4-2,H. Crespo,A. Ferreira,Palmeiras,"MorumBIS, São Paulo",2,3,SP,SP
9053,27,2025-10-05,18:30,Juventude,Fortaleza,4-4-2,4-2-3-1,M. Barbieri,T. Carpini,Fortaleza,"Alfredo Jaconi, Caxias do Sul",1,2,RS,CE
9052,27,2025-10-05,18:32,Bahia,Flamengo,4-3-3,4-2-3-1,R. Ceni,F. Luís,Bahia,"Arena Fonte Nova, Salvador",1,0,BA,RJ
9054,27,2025-10-05,20:31,Ceara,Santos,4-2-3-1,4-2-3-1,M. Mozart,J. Vojvoda,Ceara,"Arena Castelão, Fortaleza",3,0,CE,SP
9055,27,2025-10-05,20:32,Cruzeiro,Sport,4-2-3-1,4-2-3-1,T. Tite,C. de Lucena,-,"Mineirão, Belo Horizonte",1,1,MG,PE
8914,13,2025-10-08,21:00,Mirassol,Fluminense,4-1-2-1-2,4-2-3-1,R. Guanaes,L. Luis Zubeldia,Mirassol,"Campos Maia, Mirassol",2,1,SP,RJ
8924,14,2025-10-08,19:00,Atletico-MG,Sport,4-4-2,4-2-3-1,J. Sampaoli,C. de Lucena,Atletico-MG,"Arena MRV, Belo Horizonte",3,1,MG,PE
8903,12,2025-10-11,18:59,Palmeiras,Juventude,4-2-3-1,4-3-3,A. Ferreira,M. Barbieri,Palmeiras,"Allianz Parque, São Paulo",4,1,SP,RS
9056,28,2025-10-15,19:00,Palmeiras,Bragantino,3-4-2-1,4-2-3-1,A. Ferreira,V. Mancini,Palmeiras,"Allianz Parque, São Paulo",5,1,SP,SP
9057,28,2025-10-15,19:31,Botafogo-RJ,Flamengo,4-2-3-1,4-2-3-1,Davide Ancelotti,Filipe Luis Kasmirski,Flamengo,"Estádio Nilton Santos, Rio de Janeiro",0,3,RJ,RJ
9058,28,2025-10-15,20:00,Mirassol,Internacional,4-2-3-1,3-4-2-1,R. Guanaes,R. Díaz,Mirassol,"Campos Maia, Mirassol",3,1,SP,RS
9059,28,2025-10-15,20:01,Sport,Ceara,4-2-3-1,4-2-3-1,C. de Lucena,M. Mozart,-,"Adelmar da Costa Carvalho, Recife",1,1,PE,CE
9061,28,2025-10-15,21:29,Fortaleza,Vasco,4-2-3-1,4-2-3-1,T. Carpini,F. Diniz,Vasco,"Arena Castelão, Fortaleza",0,2,CE,RJ
9060,28,2025-10-15,21:30,Santos,Corinthians,4-2-3-1,3-4-1-2,J. Vojvoda,D. Junior,Santos,"Estádio Urbano Caldeira, Santos",3,1,SP,SP
9062,28,2025-10-15,21:32,Atletico-MG,Cruzeiro,3-4-3,4-2-3-1,J. Sampaoli,T. Tite,-,"Arena MRV, Belo Horizonte",1,1,MG,MG
9063,28,2025-10-16,19:01,Gremio,Sao Paulo,4-2-3-1,3-4-1-2,L. Castro,H. Crespo,Gremio,"Arena do Grêmio, Porto Alegre",2,0,RS,SP
9064,28,2025-10-16,21:30,Vitoria,Bahia,4-4-2,4-4-2,J. Ventura,R. Ceni,Vitoria,"Barradão, Salvador",2,1,BA,BA
9065,28,2025-10-16,21:30,Fluminense,Juventude,4-2-3-1,4-2-3-1,L. Luis Zubeldia,M. Barbieri,Fluminense,"Maracanã, Rio de Janeiro",1,0,RJ,RS
9066,29,2025-10-18,18:30,Corinthians,Atletico-MG,3-4-1-2,3-4-2-1,D. Junior,J. Sampaoli,Corinthians,"Neo Química Arena, São Paulo",1,0,SP,MG
9067,29,2025-10-18,21:00,Cruzeiro,Fortaleza,4-2-3-1,4-2-3-1,T. Tite,T. Carpini,Cruzeiro,"Mineirão, Belo Horizonte",1,0,MG,CE
9068,29,2025-10-19,16:00,Flamengo,Palmeiras,4-2-3-1,4-1-3-2,F. Luís,A. Ferreira,Flamengo,"Maracanã, Rio de Janeiro",3,2,RJ,SP
9069,29,2025-10-19,18:31,Ceara,Botafogo-RJ,4-2-3-1,4-2-3-1,Leonardo Rodrigues Conde,Davide Ancelotti,Botafogo-RJ,"Arena Castelão, Fortaleza",0,2,CE,RJ
9070,29,2025-10-19,18:31,Mirassol,Sao Paulo,4-3-3,3-4-1-2,R. Guanaes,H. Crespo,Mirassol,"Campos Maia, Mirassol",3,0,SP,SP
9071,29,2025-10-19,18:31,Internacional,Sport,3-4-1-2,4-2-3-1,R. Díaz,C. de Lucena,Internacional,"Estádio Beira-Rio, Porto Alegre",2,0,RS,PE
9072,29,2025-10-19,20:32,Bahia,Gremio,4-3-3,4-2-3-1,R. Ceni,L. Castro,Bahia,"Arena Fonte Nova, Salvador",4,0,BA,RS
9073,29,2025-10-20,18:59,Juventude,Bragantino,4-4-2,4-2-3-1,M. Barbieri,V. Mancini,Juventude,"Alfredo Jaconi, Caxias do Sul",1,0,RS,SP
9074,29,2025-10-20,19:30,Vasco,Fluminense,4-2-3-1,4-2-3-1,F. Diniz,L. Luis Zubeldia,Vasco,"Maracanã, Rio de Janeiro",2,0,RJ,RJ
