partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
8533,13,Athletico-PR,Amarelo,Pablo Felipe Teixeira,92,Atacante,82
8535,13,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,43
8535,13,Corinthians,Amarelo,Gustavo Henrique Vernes,13,Zagueiro,90+3
8535,13,Corinthians,Amarelo,Rodrigo Garro,10,Meio-campo,63
8535,13,Palmeiras,Vermelho,Raphael Veiga,23,Meio-campo,63
8535,13,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,70
8535,13,Palmeiras,Amarelo,Fabinho,35,Meio-campo,36
8535,13,Corinthians,Amarelo,Breno Bidon,27,Meio-campo,86
8535,13,Corinthians,Amarelo,Raniele,14,Meio-campo,33
8536,14,Cuiaba,Amarelo,Raylan,21,Meio-campo,90
8536,14,Cuiaba,Amarelo,Filipe Augusto Carvalho Souza,5,Meio-campo,54
8536,14,Botafogo-RJ,Amarelo,Oscar Romero,70,Meio-campo,72
8536,14,Cuiaba,Amarelo,Andre Luis,97,Atacante,85
8536,14,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,26
8538,14,Vasco,Amarelo,Lucas Piton,6,Zagueiro,83
8538,14,Vasco,Amarelo,Hugo Moura,25,Meio-campo,52
8538,14,Fortaleza,Amarelo,Matheus Rossetto,16,Meio-campo,67
8538,14,Fortaleza,Amarelo,Juan Martin Lucero,9,Atacante,35
8538,14,Fortaleza,Vermelho,Hercules,35,Meio-campo,39
8538,14,Vasco,Amarelo,David Correa da Fonseca,7,Meio-campo,64
8538,14,Vasco,Amarelo,Maicon Pereira Roque,4,Zagueiro,37
8538,14,Fortaleza,Amarelo,Titi,4,Zagueiro,65
8537,14,Criciuma,Vermelho,Allano,2,Atacante,90+2
8537,14,Criciuma,Amarelo,Rodrigo Fagundes de Freitas,3,Zagueiro,82
8537,14,Cruzeiro,Amarelo,Joao Marcelo,43,Zagueiro,88
8537,14,Criciuma,Amarelo,Allano,2,Atacante,88
8537,14,Criciuma,Amarelo,Matheus Leonardo Sales Cardoso,17,Meio-campo,51
8537,14,Cruzeiro,Amarelo,Ivaldo,5,Zagueiro,17
8540,14,Atletico-MG,Amarelo,Paulo Vitor,27,Meio-campo,62
8540,14,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6,Zagueiro,52
8540,14,Atletico-MG,Vermelho,Romulo,47,Zagueiro,63
8540,14,Atletico-MG,Amarelo,Rodrigo Battaglia,21,Zagueiro,71
8540,14,Atletico-MG,Amarelo,Romulo,47,Zagueiro,49
8540,14,Flamengo,Amarelo,Bruno Henrique,27,Meio-campo,41
8541,14,Bragantino,Amarelo,Helio Junio Nunes de Castro,11,Meio-campo,32
8541,14,Atletico-GO,Amarelo,Mateo Zuleta,19,Meio-campo,80
8541,14,Atletico-GO,Amarelo,Magno Jose da Silva,2,Zagueiro,19
8541,14,Bragantino,Amarelo,Pedro Henrique Ribeiro Goncalves,14,Zagueiro,8
8541,14,Atletico-GO,Amarelo,Guilherme Romao,6,Zagueiro,39
8539,14,Athletico-PR,Vermelho,Leo Linck,24,Goleiro,76
8539,14,Sao Paulo,Amarelo,Aldemir Ferreira,47,Meio-campo,86
8539,14,Sao Paulo,Amarelo,Jonathan Calleri,9,Atacante,66
8539,14,Athletico-PR,Amarelo,Kaique Rocha,4,Zagueiro,66
8539,14,Sao Paulo,Amarelo,Welington,6,Zagueiro,75
8542,14,Gremio,Amarelo,Rodrigo Ely,5,Zagueiro,71
8542,14,Palmeiras,Amarelo,Kaiky Naves,34,Zagueiro,41
8542,14,Gremio,Amarelo,Nata Felipe,36,Zagueiro,82
8542,14,Palmeiras,Amarelo,Anibal Moreno,5,Meio-campo,54
8542,14,Palmeiras,Amarelo,Vitor Reis,44,Zagueiro,37
8543,14,Juventude,Amarelo,Daniel Peixoto,72,Meio-campo,90+5
8543,14,Juventude,Amarelo,Gilberto Oliveira Souza Junior,9,Atacante,45+2
8543,14,Juventude,Amarelo,Ze Marcos,3,Zagueiro,52
8543,14,Juventude,Amarelo,Jadson,16,Meio-campo,24
8544,14,Fluminense,Amarelo,Andre,7,Meio-campo,90+4
8544,14,Fluminense,Amarelo,Thiago dos Santos,29,Zagueiro,64
8544,14,Fluminense,Amarelo,Antonio Carlos Capocasali,25,Zagueiro,39
8544,14,Internacional,Amarelo,Robert Renan,4,Zagueiro,87
8544,14,Internacional,Amarelo,Lucas Alario,31,Atacante,61
8544,14,Internacional,Amarelo,Wanderson,11,Meio-campo,45+2
8544,14,Fluminense,Amarelo,Douglas Costa,90,Meio-campo,90+3
8544,14,Fluminense,Amarelo,Diogo Barbosa,6,Zagueiro,42
8544,14,Fluminense,Amarelo,Martinelli,8,Meio-campo,35
8544,14,Internacional,Amarelo,Alan Patrick,10,Meio-campo,77
8544,14,Internacional,Amarelo,Gustavo Prado,47,Meio-campo,54
8545,14,Corinthians,Amarelo,Caca,25,Zagueiro,59
8545,14,Corinthians,Amarelo,Igor Coronado,77,Meio-campo,20
8545,14,Vitoria,Amarelo,Dudu,21,Meio-campo,88
8545,14,Corinthians,Amarelo,Gustavo Henrique Vernes,13,Zagueiro,73
8545,14,Corinthians,Amarelo,Yuri Alberto,9,Atacante,45+7
8545,14,Vitoria,Amarelo,Wagner Leonardo,4,Zagueiro,90
8545,14,Vitoria,Amarelo,Caio Vinicius da Conceicao,15,Zagueiro,86
8547,15,Flamengo,Amarelo,Pedro,9,Atacante,18
8547,15,Cuiaba,Amarelo,Derik Lacerda,22,Meio-campo,55
8547,15,Cuiaba,Amarelo,Guilherme Madruga,8,Zagueiro,90+3
8547,15,Cuiaba,Amarelo,Ramon Ramos Lima,23,Zagueiro,50
8546,15,Sao Paulo,Amarelo,Welington,6,Zagueiro,90+6
8546,15,Bragantino,Amarelo,Lincoln Henrique Oliveira dos Santos,10,Meio-campo,88
8546,15,Sao Paulo,Amarelo,Robert Arboleda,5,Zagueiro,68
8546,15,Bragantino,Amarelo,Eduardo Sasha,19,Atacante,43
8548,15,Fortaleza,Amarelo,Tomas Pochettino,7,Meio-campo,71
8548,15,Fluminense,Amarelo,Kaua Elias,19,Atacante,73
8548,15,Fluminense,Amarelo,German Cano,14,Atacante,86
8549,15,Gremio,Amarelo,Gustavo Martins,53,Zagueiro,90+2
8549,15,Gremio,Amarelo,Cristian Pavon,21,Meio-campo,69
8549,15,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,49
8549,15,Gremio,Amarelo,Reinaldo Manoel da Silva,6,Zagueiro,77
8550,15,Cruzeiro,Amarelo,Ivaldo,5,Zagueiro,27
8550,15,Cruzeiro,Amarelo,Lucas Silva Borges,16,Meio-campo,81
8550,15,Corinthians,Amarelo,Rodrigo Garro,10,Meio-campo,89
8551,15,Internacional,Amarelo,Alan Patrick,10,Meio-campo,88
8551,15,Vasco,Amarelo,Bruno Praxedes,21,Meio-campo,76
8551,15,Internacional,Amarelo,Wesley Ribeiro Silva,21,Atacante,78
8551,15,Vasco,Amarelo,Paulo,96,Zagueiro,50
8553,15,Atletico-GO,Vermelho,Derek,20,Atacante,74
8553,15,Athletico-PR,Amarelo,Lucas Esquivel,37,Zagueiro,76
8553,15,Athletico-PR,Amarelo,Fernando Augusto Pereira Bueno Junior,6,Zagueiro,63
8553,15,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,11,Atacante,63
8553,15,Athletico-PR,Amarelo,Mateo Gamarra,15,Zagueiro,71
8554,15,Bahia,Amarelo,Kanu,4,Zagueiro,18
8554,15,Palmeiras,Amarelo,Rony,10,Meio-campo,62
8552,15,Vitoria,Amarelo,Matheus Martins Fogaca de Paulo,30,Meio-campo,86
8552,15,Criciuma,Amarelo,Walisson,33,Zagueiro,41
8552,15,Criciuma,Amarelo,Gustavo Bonatto Barreto,88,Meio-campo,51
8555,15,Botafogo-RJ,Amarelo,Bastos,15,Zagueiro,17
8555,15,Atletico-MG,Vermelho,Igor Rabello,16,Zagueiro,24
8555,15,Botafogo-RJ,Amarelo,Tiquinho Soares,9,Atacante,20
8555,15,Atletico-MG,Amarelo,Brahian Palacios,30,Atacante,84
8556,16,Gremio,Vermelho,Walter Kannemann,4,Zagueiro,57
8556,16,Gremio,Amarelo,Cristian Pavon,21,Meio-campo,45+2
8556,16,Cruzeiro,Amarelo,Machado,23,Meio-campo,81
8558,16,Athletico-PR,Amarelo,Thiago Heleno,44,Zagueiro,49
8558,16,Bahia,Amarelo,Julio Cesar de Rezende Miranda,5,Meio-campo,90+5
8558,16,Bahia,Amarelo,Danilo Fernandes,1,Goleiro,79
8558,16,Athletico-PR,Amarelo,Fernandinho,5,Meio-campo,36
8558,16,Bahia,Amarelo,Marcos Victor,44,Zagueiro,79
8558,16,Bahia,Amarelo,Everaldo Stum,9,Atacante,40
8557,16,Vasco,Amarelo,Bruno Lopes,72,Atacante,84
8557,16,Vasco,Amarelo,David Correa da Fonseca,7,Meio-campo,3
8557,16,Corinthians,Amarelo,Giovane Santana do Nascimento,17,Atacante,83
8557,16,Corinthians,Amarelo,Felix Torres,3,Zagueiro,45+1
8557,16,Vasco,Amarelo,Mateus Carvalho,85,Meio-campo,32
8557,16,Corinthians,Amarelo,Pedro Raul,20,Atacante,90+4
8557,16,Corinthians,Amarelo,Igor Coronado,77,Meio-campo,82
8557,16,Corinthians,Amarelo,Raniele,14,Meio-campo,28
8559,16,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,45+2
8559,16,Atletico-GO,Amarelo,Max,19,Atacante,80
8559,16,Palmeiras,Amarelo,Estevao,41,Meio-campo,38
8559,16,Atletico-GO,Amarelo,Gabriel Baralhas,8,Meio-campo,50
8561,16,Fortaleza,Amarelo,Tomas Cardona,25,Zagueiro,38
8561,16,Flamengo,Amarelo,Allan,21,Meio-campo,57
8560,16,Criciuma,Amarelo,Ronald,6,Meio-campo,90+6
8560,16,Fluminense,Amarelo,Andre,7,Meio-campo,45
8560,16,Criciuma,Amarelo,Newton,8,Meio-campo,90+5
8562,16,Atletico-MG,Amarelo,Rodrigo Battaglia,21,Zagueiro,9
8562,16,Sao Paulo,Vermelho,Alan Franco,28,Zagueiro,59
8562,16,Atletico-MG,Amarelo,Hulk,7,Atacante,44
8562,16,Sao Paulo,Amarelo,Luiz Gustavo,16,Meio-campo,83
8563,16,Vitoria,Amarelo,Janderson,39,Atacante,90+10
8563,16,Botafogo-RJ,Amarelo,Diego Hernandez,77,Atacante,90+7
8563,16,Botafogo-RJ,Amarelo,Carlos Eduardo de Oliveira Alves,33,Atacante,37
8563,16,Vitoria,Amarelo,Muriel Becker,22,Goleiro,90+6
8563,16,Botafogo-RJ,Amarelo,Mateo Ponte,4,Zagueiro,76
8567,17,Cruzeiro,Amarelo,Alvaro Barreal,21,Meio-campo,40
8567,17,Bragantino,Amarelo,Nathan,45,Zagueiro,45
8567,17,Cruzeiro,Amarelo,Vitinho,22,Meio-campo,77
8567,17,Bragantino,Amarelo,Eric dos Santos Rodrigues,7,Meio-campo,45+1
8566,17,Bahia,Amarelo,Gabriel Xavier,3,Zagueiro,59
8566,17,Cuiaba,Amarelo,Walter Leandro Capeloza Artune,1,Goleiro,90+1
8566,17,Cuiaba,Amarelo,Denilson,27,Meio-campo,37
8566,17,Bahia,Amarelo,Carlos de Pena,14,Meio-campo,45
8566,17,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,44
8568,17,Juventude,Amarelo,Jean Carlos,20,Meio-campo,22
8568,17,Juventude,Amarelo,Abner,23,Zagueiro,69
8568,17,Atletico-MG,Amarelo,Guilherme Arana,13,Zagueiro,45+7
8569,17,Corinthians,Amarelo,Raniele,14,Meio-campo,67
8570,17,Atletico-GO,Amarelo,Adriano Martins,3,Zagueiro,16
8570,17,Vasco,Amarelo,Mateus Carvalho,85,Meio-campo,45
8570,17,Atletico-GO,Amarelo,Janderson,7,Atacante,32
8570,17,Vasco,Amarelo,Rayan,77,Atacante,74
8570,17,Vasco,Amarelo,Hugo Moura,25,Meio-campo,30
8571,17,Sao Paulo,Vermelho,Igor Vinicius,2,Zagueiro,90+9
8571,17,Sao Paulo,Amarelo,Aldemir Ferreira,47,Meio-campo,90+13
8571,17,Sao Paulo,Amarelo,Rafael Pires Monteiro,23,Goleiro,78
8571,17,Sao Paulo,Amarelo,Igor Vinicius,2,Zagueiro,38
8571,17,Gremio,Amarelo,Mathias Villasanti,20,Meio-campo,31
8571,17,Sao Paulo,Amarelo,Welington,6,Zagueiro,90+1
8571,17,Sao Paulo,Amarelo,Lucas Moura,7,Meio-campo,41
8571,17,Gremio,Amarelo,Nathan Fernandes,32,Atacante,80
8571,17,Gremio,Amarelo,Pepe,23,Meio-campo,23
8572,17,Botafogo-RJ,Amarelo,Damian Suarez,22,Zagueiro,73
8572,17,Botafogo-RJ,Amarelo,Alexander Barboza,20,Zagueiro,4
8573,17,Fortaleza,Amarelo,Titi,4,Zagueiro,62
8573,17,Fortaleza,Amarelo,Emanuel Britez,19,Zagueiro,45+6
8573,17,Vitoria,Amarelo,Daniel Junior,80,Meio-campo,60
8573,17,Vitoria,Amarelo,Luan Vinicius da Silva Santos,8,Meio-campo,21
8573,17,Fortaleza,Amarelo,Juan Martin Lucero,9,Atacante,49
8573,17,Fortaleza,Amarelo,Hercules,35,Meio-campo,36
8573,17,Vitoria,Amarelo,Janderson,39,Meio-campo,34
8576,18,Flamengo,Amarelo,Gabriel Barbosa,99,Atacante,90
8576,18,Flamengo,Amarelo,David Luiz,23,Zagueiro,50
8576,18,Criciuma,Amarelo,Fellipe Mateus,7,Atacante,90+3
8576,18,Criciuma,Amarelo,Gustavo Bonatto Barreto,88,Meio-campo,86
8576,18,Criciuma,Amarelo,Allano,2,Meio-campo,62
8576,18,Criciuma,Amarelo,Rodrigo Fagundes de Freitas,3,Zagueiro,39
8576,18,Criciuma,Vermelho,Allano,2,Meio-campo,90
8576,18,Flamengo,Amarelo,Everton Cebolinha,11,Meio-campo,90+5
8576,18,Flamengo,Amarelo,Matias Vina,17,Zagueiro,71
8576,18,Criciuma,Amarelo,Arthur Caike do Nascimento Cruz,45,Atacante,90+12
8576,18,Criciuma,Amarelo,Eder Citadin Martins,23,Atacante,87
8576,18,Criciuma,Amarelo,Alisson Machado dos Santos,25,Goleiro,62
8576,18,Criciuma,Amarelo,Claudinho,27,Zagueiro,47
8577,18,Botafogo-RJ,Amarelo,Jefferson Savarino,10,Meio-campo,78
8577,18,Botafogo-RJ,Amarelo,Cuiabano,66,Zagueiro,33
8577,18,Internacional,Amarelo,Romulo Zwarg,40,Meio-campo,49
8577,18,Botafogo-RJ,Amarelo,John,12,Goleiro,81
8577,18,Botafogo-RJ,Amarelo,Damian Suarez,22,Zagueiro,51
8577,18,Internacional,Amarelo,Igor Gomes,3,Zagueiro,77
8578,18,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,69
8578,18,Palmeiras,Amarelo,Jose Manuel Alberto Lopez,42,Atacante,59
8578,18,Cruzeiro,Amarelo,Matheus Pereira,10,Atacante,69
8578,18,Cruzeiro,Amarelo,Alvaro Barreal,21,Meio-campo,38
8578,18,Palmeiras,Amarelo,Mauricio,18,Meio-campo,77
8578,18,Palmeiras,Amarelo,Raphael Veiga,23,Meio-campo,61
8578,18,Cruzeiro,Amarelo,Joao Marcelo,43,Zagueiro,90+4
8578,18,Cruzeiro,Amarelo,Lucas Romero,29,Meio-campo,45+4
8579,18,Vitoria,Amarelo,Reynaldo Cesar Moraes,40,Zagueiro,90+4
8579,18,Vitoria,Amarelo,Willian,29,Meio-campo,60
8579,18,Vitoria,Amarelo,Janderson,39,Atacante,36
8579,18,Vitoria,Amarelo,Lucas Arcanjo,1,Goleiro,17
8579,18,Gremio,Amarelo,Felipe Carballo,8,Meio-campo,45+1
8579,18,Vitoria,Amarelo,Lucas Esteves,16,Meio-campo,90+2
8579,18,Vitoria,Amarelo,Lawan,33,Atacante,52
8579,18,Vitoria,Amarelo,Leo Naldi,5,Meio-campo,23
8580,18,Vasco,Amarelo,Hugo Moura,25,Meio-campo,23
8580,18,Atletico-MG,Amarelo,Junior Alonso,8,Zagueiro,46
8581,18,Bahia,Amarelo,Victor Cuesta,15,Zagueiro,54
8581,18,Bahia,Amarelo,Caio Alexandre,19,Meio-campo,27
8581,18,Corinthians,Amarelo,Andre Ramalho,5,Zagueiro,90+2
8581,18,Corinthians,Amarelo,Ryan,37,Meio-campo,36
8581,18,Bahia,Amarelo,Kanu,4,Zagueiro,65
8581,18,Bahia,Amarelo,Gabriel Teixeira,11,Atacante,36
8581,18,Corinthians,Amarelo,Alex Paulo Menezes Santana,80,Meio-campo,90+4
8581,18,Corinthians,Amarelo,Gustavo Henrique Vernes,13,Zagueiro,38
8584,18,Atletico-GO,Vermelho,Jan Hurtado,9,Atacante,45+2
8584,18,Fortaleza,Amarelo,Bruno Pacheco,6,Zagueiro,90+5
8584,18,Fortaleza,Amarelo,Benjamin Kuscevic,13,Zagueiro,45+6
8584,18,Atletico-GO,Amarelo,Ronaldo,1,Goleiro,57
8584,18,Atletico-GO,Amarelo,Janderson,11,Meio-campo,28
8584,18,Fortaleza,Vermelho,Benjamin Kuscevic,13,Zagueiro,55
8584,18,Fortaleza,Amarelo,Breno Lopes,26,Meio-campo,56
8584,18,Fortaleza,Amarelo,Hercules,35,Meio-campo,38
8584,18,Atletico-GO,Amarelo,Rhaldney,7,Meio-campo,47
8582,18,Bragantino,Vermelho,Cleiton Schwengber,1,Goleiro,45+6
8582,18,Bragantino,Amarelo,Eduardo Santos,3,Zagueiro,18
8582,18,Athletico-PR,Amarelo,Pablo Felipe Teixeira,92,Atacante,90+2
8582,18,Athletico-PR,Amarelo,Mateo Gamarra,15,Zagueiro,87
8582,18,Athletico-PR,Amarelo,Agustin Canobbio,14,Meio-campo,70
8582,18,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Meio-campo,56
8582,18,Bragantino,Amarelo,Pedro Henrique Ribeiro Goncalves,14,Zagueiro,88
8582,18,Athletico-PR,Amarelo,Gabriel Girotto Franco,3,Meio-campo,90+5
8582,18,Athletico-PR,Amarelo,Tomas Cuello,28,Atacante,88
8582,18,Athletico-PR,Amarelo,Kaique Rocha,4,Zagueiro,86
8583,18,Juventude,Amarelo,Caique de Jesus Goncalves,95,Meio-campo,90+7
8583,18,Juventude,Amarelo,Rodrigo Sam,34,Zagueiro,35
8583,18,Sao Paulo,Amarelo,Luciano da Rocha Neves,10,Meio-campo,18
8583,18,Juventude,Amarelo,Joao Lucas,2,Zagueiro,51
8583,18,Juventude,Amarelo,Jadson,16,Meio-campo,28
8583,18,Sao Paulo,Amarelo,Alan Franco,28,Zagueiro,12
8585,18,Fluminense,Amarelo,Jhon Arias,21,Meio-campo,89
8585,18,Fluminense,Vermelho,Guga,23,Zagueiro,90+6
8585,18,Cuiaba,Amarelo,Ramon Ramos Lima,23,Zagueiro,67
8585,18,Fluminense,Amarelo,Martinelli,8,Meio-campo,45+4
8435,3,Fortaleza,Amarelo,Titi,4,Zagueiro,6
8586,19,Juventude,Vermelho,Ze Marcos,3,Zagueiro,90+6
8586,19,Cruzeiro,Amarelo,William de Asevedo Furtado,12,Zagueiro,78
8586,19,Cruzeiro,Amarelo,Ivaldo,5,Zagueiro,69
8586,19,Juventude,Amarelo,Joao Lucas,2,Zagueiro,72
8586,19,Juventude,Amarelo,Gabriel Inocencio,12,Zagueiro,44
8586,19,Cruzeiro,Amarelo,Joao Marcelo,43,Zagueiro,72
8586,19,Juventude,Amarelo,Nene,10,Meio-campo,87
8586,19,Juventude,Amarelo,Ze Marcos,3,Zagueiro,65
8587,19,Sao Paulo,Amarelo,Lucas Moura,7,Meio-campo,51
8587,19,Sao Paulo,Amarelo,Rafinha,13,Zagueiro,24
8587,19,Botafogo-RJ,Amarelo,Marlon Freitas,17,Meio-campo,62
8587,19,Sao Paulo,Amarelo,Luciano da Rocha Neves,10,Meio-campo,76
8587,19,Sao Paulo,Amarelo,Alan Franco,28,Zagueiro,45+5
8587,19,Botafogo-RJ,Amarelo,Cuiabano,66,Zagueiro,63
8587,19,Botafogo-RJ,Amarelo,Gregore,26,Meio-campo,39
8588,19,Vitoria,Amarelo,Lucas Esteves,16,Zagueiro,58
8588,19,Flamengo,Amarelo,Luiz Araujo,7,Atacante,79
8589,19,Atletico-GO,Vermelho,Emiliano Rodriguez,9,Atacante,90+11
8589,19,Atletico-GO,Amarelo,Max,22,Atacante,87
8589,19,Atletico-GO,Amarelo,Alejo Cruz,11,Meio-campo,45+3
8589,19,Bahia,Amarelo,Jean Lucas Oliveira,6,Meio-campo,90+11
8589,19,Bahia,Amarelo,Victor Cuesta,15,Zagueiro,39
8589,19,Atletico-GO,Vermelho,Guilherme Romao,6,Zagueiro,90+11
8589,19,Atletico-GO,Vermelho,Alix Vinicius,4,Zagueiro,90+8
8589,19,Atletico-GO,Amarelo,Alix Vinicius,4,Zagueiro,81
8589,19,Atletico-GO,Amarelo,Gonzalo Freitas,5,Meio-campo,35
8589,19,Bahia,Amarelo,Julio Cesar de Rezende Miranda,5,Meio-campo,76
8589,19,Bahia,Amarelo,Everaldo Stum,9,Atacante,37
8590,19,Fluminense,Amarelo,Paulo Henrique Ganso,10,Meio-campo,42
8590,19,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,57
8590,19,Palmeiras,Amarelo,Gustavo Gomez,15,Zagueiro,31
8590,19,Fluminense,Amarelo,Thiago dos Santos,29,Zagueiro,19
8590,19,Palmeiras,Amarelo,Raphael Veiga,23,Meio-campo,43
8591,19,Gremio,Amarelo,Rodrigo Ely,5,Zagueiro,33
8591,19,Corinthians,Amarelo,Caca,25,Zagueiro,40
8591,19,Gremio,Amarelo,Pedro Geromel,3,Zagueiro,31
8596,20,Palmeiras,Amarelo,Jose Manuel Alberto Lopez,42,Atacante,90
8596,20,Vitoria,Amarelo,Everaldo,37,Atacante,90+4
8596,20,Vitoria,Amarelo,Lucas Eduardo Ribeiro de Souza,43,Zagueiro,73
8596,20,Vitoria,Amarelo,Lucas Esteves,16,Zagueiro,36
8596,20,Vitoria,Vermelho,Jose Breno,50,Meio-campo,90+2
8596,20,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,50
8596,20,Vitoria,Amarelo,Janderson,39,Atacante,80
8596,20,Vitoria,Amarelo,Osvaldo Filho,11,Meio-campo,51
8596,20,Vitoria,Amarelo,Muriel Becker,22,Goleiro,28
8597,20,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,59
8597,20,Criciuma,Amarelo,Wilker Angel,4,Zagueiro,30
8597,20,Criciuma,Amarelo,Rodrigo Fagundes de Freitas,3,Zagueiro,68
8598,20,Internacional,Amarelo,Gabriel Mercado,25,Zagueiro,80
8598,20,Internacional,Amarelo,Fabricio Bustos,16,Zagueiro,61
8598,20,Bahia,Amarelo,Gilberto Moraes Junior,2,Zagueiro,87
8598,20,Internacional,Amarelo,Sergio Rochet,1,Goleiro,65
8599,20,Fortaleza,Vermelho,Hercules,35,Meio-campo,89
8599,20,Fortaleza,Amarelo,Kervin Andrade,77,Atacante,80
8599,20,Sao Paulo,Amarelo,Damian Bobadilla,21,Meio-campo,70
8599,20,Sao Paulo,Amarelo,Rafinha,13,Zagueiro,45+5
8599,20,Fortaleza,Amarelo,Hercules,35,Meio-campo,88
8599,20,Fortaleza,Amarelo,Emanuel Britez,19,Zagueiro,65
8599,20,Sao Paulo,Amarelo,Welington,6,Zagueiro,57
8599,20,Sao Paulo,Amarelo,Luciano da Rocha Neves,10,Atacante,12
8600,20,Botafogo-RJ,Amarelo,Allan Marques Loureiro,28,Meio-campo,74
8600,20,Cruzeiro,Amarelo,Marlon Rodrigues Xavier,3,Zagueiro,90+1
8600,20,Cruzeiro,Amarelo,Matheus Henrique de Souza,97,Meio-campo,45+6
8600,20,Botafogo-RJ,Amarelo,Fernando Marcal,21,Zagueiro,4
8600,20,Cruzeiro,Amarelo,Cassio Ramos,1,Goleiro,72
8600,20,Cruzeiro,Amarelo,William de Asevedo Furtado,12,Zagueiro,31
8601,20,Bragantino,Amarelo,Luan Candido,36,Zagueiro,87
8601,20,Fluminense,Amarelo,Diogo Barbosa,6,Zagueiro,45+2
8601,20,Fluminense,Amarelo,Gustavo Nonato,16,Meio-campo,90+8
8602,20,Flamengo,Amarelo,Luiz Araujo,7,Meio-campo,73
8602,20,Atletico-GO,Amarelo,Pedro Henrique Pereira da Silva,4,Zagueiro,36
8602,20,Flamengo,Amarelo,Pedro,9,Atacante,80
8602,20,Flamengo,Amarelo,Erick Pulgar,5,Meio-campo,36
8602,20,Atletico-GO,Amarelo,Jan Hurtado,9,Atacante,15
8603,20,Athletico-PR,Amarelo,Leonardo Godoy,29,Zagueiro,87
8603,20,Athletico-PR,Amarelo,Julimar,20,Atacante,58
8604,20,Gremio,Amarelo,Walter Kannemann,4,Zagueiro,69
8604,20,Gremio,Amarelo,Cristian Pavon,21,Atacante,45+7
8604,20,Vasco,Amarelo,David Correa da Fonseca,7,Meio-campo,69
8604,20,Vasco,Amarelo,Mateus Carvalho,85,Meio-campo,1
8604,20,Gremio,Amarelo,Douglas Moreira,17,Meio-campo,68
8604,20,Vasco,Amarelo,Paulo,96,Zagueiro,79
8604,20,Vasco,Amarelo,Lucas Piton,6,Zagueiro,35
8605,20,Atletico-MG,Amarelo,Bruno Fuchs,3,Zagueiro,23
8605,20,Corinthians,Amarelo,Alex Paulo Menezes Santana,80,Meio-campo,90+3
8605,20,Atletico-MG,Vermelho,Lyanco,2,Zagueiro,90+7
8605,20,Atletico-MG,Amarelo,Lyanco,2,Zagueiro,90+4
8605,20,Corinthians,Amarelo,Angel Romero,11,Atacante,90+4
8605,20,Corinthians,Amarelo,Hugo Souza,1,Goleiro,81
8606,21,Vitoria,Amarelo,Matheus Martins Fogaca de Paulo,30,Atacante,90+1
8606,21,Vitoria,Amarelo,Janderson,39,Atacante,32
8606,21,Cuiaba,Amarelo,Derik Lacerda,22,Atacante,73
8606,21,Vitoria,Amarelo,Luan Vinicius da Silva Santos,8,Meio-campo,52
8606,21,Cuiaba,Amarelo,Filipe Augusto Carvalho Souza,5,Meio-campo,80
8606,21,Cuiaba,Amarelo,Ramon Ramos Lima,23,Zagueiro,66
8607,21,Vasco,Amarelo,Leonardo Pinheiro,3,Zagueiro,85
8607,21,Vasco,Amarelo,Gabriel Souza da Silva,19,Atacante,44
8607,21,Bragantino,Amarelo,Lucas Ferrugem,4,Zagueiro,78
8607,21,Vasco,Amarelo,Adson,28,Meio-campo,61
8607,21,Vasco,Amarelo,Josef de Souza Dias,5,Meio-campo,7
8609,21,Atletico-GO,Vermelho,Janderson,20,Atacante,90+3
8609,21,Atletico-GO,Amarelo,Joel Campbell,7,Atacante,90+1
8609,21,Atletico-GO,Amarelo,Guilherme Romao,6,Zagueiro,53
8609,21,Botafogo-RJ,Amarelo,Allan Marques Loureiro,28,Meio-campo,66
8609,21,Botafogo-RJ,Vermelho,Danilo Neves,6,Meio-campo,90+3
8609,21,Atletico-GO,Amarelo,Adriano Martins,3,Zagueiro,60
8609,21,Botafogo-RJ,Amarelo,Luiz Henrique,7,Meio-campo,79
8609,21,Botafogo-RJ,Amarelo,Igor Jesus,99,Atacante,44
8608,21,Atletico-MG,Amarelo,Junior Alonso,8,Zagueiro,64
8608,21,Criciuma,Amarelo,Fellipe Mateus,7,Meio-campo,83
8608,21,Atletico-MG,Amarelo,Otavio Henrique Passos Santos,5,Meio-campo,50
8610,21,Sao Paulo,Amarelo,Wellington Rato,27,Meio-campo,32
8610,21,Flamengo,Amarelo,David Luiz,23,Zagueiro,74
8610,21,Flamengo,Amarelo,Bruno Henrique,27,Meio-campo,79
8610,21,Flamengo,Amarelo,Matheus Goncalves,20,Meio-campo,70
